date, pm25, pm10, o3, no2, so2, co
2022/6/6, 46, 22, 30, 7, , 
2022/6/7, 40, 25, 31, 18, , 
2022/6/8, 36, 22, 27, 14, , 
2022/6/9, 28, 19, 21, 10, , 
2022/6/10, 34, 24, 21, 12, , 
2022/6/11, 29, 25, 25, 21, , 
2022/6/12, 31, 26, 28, 24, 1, 
2022/6/13, 30, 25, 25, 23, , 
2022/6/14, 23, 24, 29, 30, , 
2022/6/15, 30, 30, 27, 29, 1, 
2022/6/16, 34, 32, 20, 37, 1, 
2022/6/17, 30, 32, 34, 35, 1, 
2022/6/18, 42, 36, 45, 21, , 
2022/6/19, 49, 28, 39, 5, , 
2022/6/20, 51, 33, 34, 15, , 
2022/6/21, 57, 47, 20, 22, , 
2022/6/22, 59, 46, 30, 16, , 
2022/6/23, 57, 42, 30, 11, , 
2022/1/3, 79, 28, 4, 27, 1, 
2022/1/4, 80, 19, 13, 16, , 
2022/1/5, 58, 8, 19, 9, , 
2022/1/6, 26, 10, 16, 19, , 
2022/1/7, 19, 11, 21, 10, , 
2022/1/8, 21, 8, 24, 5, , 
2022/1/9, 13, 10, 14, 19, , 
2022/1/10, 18, 13, 9, 24, , 
2022/1/11, 36, 19, 17, 17, , 
2022/1/12, 39, 19, 7, 27, , 
2022/1/13, 49, 20, 16, 24, , 
2022/1/14, 53, 17, 18, 16, , 
2022/1/15, 52, 20, 15, 27, 1, 
2022/1/16, 66, 21, 8, 29, 1, 
2022/1/17, 63, 22, 18, 19, 1, 
2022/1/18, 64, 19, 15, 17, 1, 
2022/1/19, 65, 22, 14, 18, 1, 
2022/1/20, 91, 20, 13, 11, 1, 
2022/1/21, 83, 17, 18, 12, 1, 
2022/1/22, 59, 18, 22, 14, 1, 
2022/1/23, 54, 16, 16, 20, 1, 
2022/1/24, 55, 21, 15, 25, 1, 
2022/1/25, 64, 23, 12, 25, 1, 
2022/1/26, 72, 27, 18, 26, 2, 
2022/1/27, 64, 30, 7, 31, 2, 
2022/1/28, 72, 37, 10, 25, 2, 
2022/1/29, 77, 27, 23, 20, 1, 
2022/1/30, 77, 21, 18, 16, 1, 
2022/1/31, 73, 21, 19, 16, 1, 
2022/2/1, 67, 18, 21, 20, 1, 
2022/2/2, 31, 26, 8, 30, 1, 
2022/2/3, 52, 21, 13, 26, 1, 
2022/2/4, 61, 18, 16, 16, 1, 
2022/2/5, 64, 17, 22, 10, 1, 
2022/2/6, 70, 13, 17, 21, 1, 
2022/2/7, 39, 19, 20, 23, 1, 
2022/2/8, 40, 17, 22, 17, 1, 
2022/2/9, 45, 18, 22, 24, 1, 
2022/2/10, 40, 26, 15, 29, 1, 
2022/2/11, 56, 22, 25, 9, 1, 
2022/2/12, 59, 15, 32, 11, 1, 
2022/2/13, 40, 16, 29, 11, 1, 
2022/2/14, 40, 12, 19, 13, 1, 
2022/2/15, 22, 16, 15, 21, 1, 
2022/2/16, 26, 22, 12, 23, 1, 
2022/2/17, 34, 31, 24, 25, 1, 
2022/2/18, 53, 25, 17, 13, , 
2022/2/19, 57, 15, 21, 10, 1, 
2022/2/20, 35, 15, 26, 17, 1, 
2022/2/21, 27, 23, 19, 18, 1, 
2022/2/22, 32, 30, 23, 19, 1, 
2022/2/23, 46, 24, 24, 19, 1, 
2022/2/24, 40, 23, 19, 23, 1, 
2022/2/25, 40, 19, 27, 10, 1, 
2022/2/26, 31, 19, 28, 16, 1, 
2022/2/27, 21, 17, 27, 17, 1, 
2022/2/28, 18, 20, 33, 15, 1, 
2022/3/1, 29, 27, 21, 26, 1, 
2022/3/2, 52, 24, 23, 18, 1, 
2022/3/3, 64, 18, 20, 24, 1, 
2022/3/4, 51, 16, 24, 11, 1, 
2022/3/5, 44, 11, 26, 10, 1, 
2022/3/6, 21, 15, 27, 16, 1, 
2022/3/7, 45, 18, 20, 27, 1, 
2022/3/8, 52, 16, 26, 21, 1, 
2022/3/9, 42, 17, 26, 24, 1, 
2022/3/10, 45, 20, 18, 25, 1, 
2022/3/11, 44, 11, , 14, 1, 
2021/11/9, 23, 18, 24, 18, 1, 
2021/11/11, 21, 12, 26, 11, 1, 
2021/11/12, 27, 16, 17, 24, 1, 
2021/11/13, 34, 18, 19, 17, , 
2021/11/14, 43, 16, 18, 9, , 
2021/11/15, 36, 12, 12, 19, , 
2021/11/16, 38, 16, 7, 24, , 
2021/11/17, 38, 15, 13, 17, , 
2021/11/18, 48, 16, 6, 25, , 
2021/11/20, 65, 20, 5, 31, , 
2021/11/23, 27, 13, 16, 17, , 
2021/11/25, 17, 9, 17, 21, , 
2021/11/26, 23, 9, 15, 13, , 
2021/11/27, 15, 8, 20, 7, , 
2021/11/29, 11, 9, 20, 19, , 
2021/11/30, 21, 16, 7, 28, , 
2021/12/1, 30, 15, 15, 13, , 
2021/12/2, 37, 9, 14, 14, , 
2021/12/3, 21, 10, 21, 22, , 
2021/12/4, 18, 11, 21, 8, , 
2021/12/5, 10, 7, 27, 4, , 
2021/12/6, 7, 7, 23, 14, , 
2021/12/7, 19, 13, 13, 24, , 
2021/12/8, 14, 11, 28, 8, , 
2021/12/9, 6, 7, 27, 11, , 
2021/12/10, 11, 9, 27, 7, , 
2021/12/11, 12, 11, 21, 18, , 
2021/12/12, 26, 15, 18, 16, , 
2021/12/13, 47, 16, 10, 29, , 
2021/12/14, 55, 22, , , 1, 
2021/12/15, 72, , , , , 
2021/12/16, 60, , , , , 
2021/12/17, 80, , 9, 20, 1, 
2021/12/18, 76, 18, 13, 21, 1, 
2021/12/19, 78, 18, 17, 20, 1, 
2021/12/20, 56, 12, 13, 15, , 
2021/12/21, 49, 14, 11, 19, , 
2021/12/22, 76, 24, 2, 20, 1, 
2021/12/23, 73, 24, 7, 21, 1, 
2021/12/24, 61, 20, 10, 20, , 
2021/12/25, 53, 15, 19, 11, , 
2021/12/26, 24, 8, 14, 12, , 
2021/12/27, 19, 8, 22, 8, , 
2021/12/28, 17, 13, 23, 9, 1, 
2021/12/29, 15, 18, 18, 15, 1, 
2021/12/30, 23, 29, 2, 29, 1, 
2021/12/31, 37, 34, 1, 26, 1, 
2022/1/1, 59, 22, 13, 13, 1, 
2022/1/2, 66, 18, 17, 12, 1, 
2025/7/29, , 20, 30, 10, , 
2025/9/22, , 13, 26, 7, , 
2025/4/27, , 13, 17, 19, 1, 
2025/5/22, , 19, 36, 8, , 
2024/12/31, , 28, 19, 13, , 
2024/8/6, , 20, 30, 11, , 
2024/6/2, , 20, 32, 8, , 
2024/3/7, , 19, , , , 
2023/3/31, , 30, 35, 8, , 
2023/4/7, , 17, 40, 12, , 
2023/4/8, , 17, 41, 18, , 
2023/4/9, , 18, 25, 19, , 
2023/4/10, , 22, 34, 15, , 
2023/4/11, , 27, 37, 19, , 
2023/4/12, , 26, 34, 6, , 
2023/4/19, , 21, 36, 14, , 
2022/9/30, , 16, 25, 11, , 
2022/7/1, , 21, 23, 11, , 
2022/7/2, , 20, 28, 19, 1, 
2022/7/3, , 25, 30, 23, 1, 
2022/7/4, , 26, 34, 18, 1, 
2022/7/5, , 27, 33, 20, 1, 
2022/7/6, , 30, 35, 17, 1, 
2022/7/7, , 31, , , , 
2022/7/17, , 27, 49, 20, , 
2022/7/18, , 26, 34, 17, , 
2022/7/19, , 23, 26, 17, , 
2022/8/24, , 18, 25, 14, , 
2022/8/27, , 17, 38, 10, , 
2022/9/6, , 35, 25, 16, , 
2022/4/1, , 13, , 6, 1, 
2022/4/2, , 12, , 9, 1, 
2022/4/3, , 12, , 9, 1, 
2022/4/4, , 15, , 15, 1, 
2022/4/5, , 20, , 18, 1, 
2022/4/6, , 26, , 24, 1, 
2022/4/7, , 36, , 20, 1, 
2022/4/8, , 30, , 16, 2, 
2022/4/9, , 26, , 6, 2, 
2022/4/10, , 21, , 7, 2, 
2022/4/11, , 27, , 11, 2, 
2022/4/12, , 31, , 6, 2, 
2022/4/13, , 18, , 8, 2, 
2022/4/14, , 32, , 13, 2, 
2022/4/15, , 32, , 26, 2, 
2022/4/16, , 32, , 16, 2, 
2022/4/17, , 30, , 14, 2, 
2022/4/18, , 27, , 13, 2, 
2022/4/19, , 27, , 19, 2, 
2022/4/20, , 22, , 9, 2, 
2022/4/21, , 13, , 16, 2, 
2022/4/22, , 22, , 13, 2, 
2022/4/23, , 23, , 11, 2, 
2022/4/24, , 15, , 5, , 
2022/4/25, , 21, , 15, 2, 
2022/4/26, , 23, , 23, 2, 
2022/4/27, , 26, , 30, 2, 
2022/4/28, , 31, , 22, 2, 
2022/4/29, , 34, , 30, 2, 
2022/4/30, , 29, , 21, 2, 
2022/5/1, , 22, , 9, 2, 
2022/5/2, , 22, 32, 13, 2, 
2022/6/24, , 53, 33, 7, , 
2022/6/25, , 22, 29, 9, , 
2022/6/26, , 25, 26, 5, 1, 
2022/6/27, , 29, 21, 12, , 
2022/6/28, , 22, 29, 10, , 
2022/6/29, , 27, 22, 15, , 
2022/6/30, , 25, 28, 13, , 
2022/3/12, , 15, , 15, 1, 
2022/3/13, , 27, , 7, 1, 
2022/3/14, , 48, , 6, 1, 
2022/3/15, , 39, , 7, 1, 
2022/3/16, , 38, , 8, 1, 
2022/3/17, , 46, , 8, 1, 
2022/3/18, , 33, , 9, 1, 
2022/3/19, , 31, , 7, 1, 
2022/3/20, , 34, , 6, 1, 
2022/3/21, , 33, , 9, 1, 
2022/3/22, , 29, , 13, 1, 
2022/3/23, , 29, , 15, 1, 
2022/3/24, , 32, , 12, 2, 
2022/3/25, , 25, , 8, 1, 
2022/3/26, , 40, , 9, 2, 
2022/3/27, , 46, , 24, 2, 
2022/3/28, , 45, , 16, 2, 
2022/3/29, , 27, , 18, 1, 
2022/3/30, , 17, , 21, 1, 
2022/3/31, , 8, , 17, 1, 
2021/10/4, , 10, 16, 13, 1, 
2021/10/5, , 11, 19, 15, 1, 
2021/10/6, , 13, 21, 17, , 
2021/10/7, , 14, 12, 19, , 
2021/10/30, , 26, , 14, , 
2021/10/31, , 19, , 11, , 
2021/11/1, , 8, , 9, , 
2021/11/2, , 11, , 13, , 
2021/11/3, , 10, , 10, , 
2021/11/4, , 13, , 15, 1, 
2021/11/5, , 16, , 18, , 
2021/11/6, , 9, 18, 14, , 
2021/11/7, , 14, 19, 16, 1, 
2021/11/8, , 15, 11, 30, 1, 
2021/11/10, , 16, 23, 16, 1, 
2021/11/19, , 20, 6, 29, , 
2021/11/21, , 19, 20, 18, , 
2021/11/22, , 14, 16, 16, , 
2021/11/24, , 10, 22, 17, , 
2021/11/28, , 7, 23, 4, , 
2021/7/1, , 23, 24, 15, , 
2021/7/2, , 22, 26, 11, , 
2021/7/3, , 24, 31, 9, , 
2021/7/4, , 24, 23, 11, , 
2021/7/5, , 15, 24, 12, , 
2021/7/6, , 23, 20, 14, , 
2021/7/7, , 23, 24, 12, , 
2021/7/8, , 23, 22, 9, , 
2021/7/9, , 23, 28, 7, 1, 
2021/7/10, , 20, 24, 11, , 
2021/7/11, , 21, 21, 12, , 
2021/7/12, , 23, 16, 11, , 
2021/7/13, , 27, 24, 10, , 
2021/7/14, , 27, 24, 10, , 
2021/7/15, , 21, 24, 10, , 
2021/7/16, , 20, 25, 6, , 
2021/7/17, , 20, 30, 6, , 
2021/7/18, , 16, 30, 17, , 
2021/7/19, , 22, 27, 15, , 
2021/7/20, , 27, 24, 17, , 
2021/7/21, , 25, 25, 21, , 
2021/7/22, , 23, 24, 23, , 
2021/7/23, , 25, 30, 13, , 
2021/7/24, , 21, 28, 9, , 
2021/7/25, , 22, 26, 15, , 
2021/7/26, , 19, 27, 10, , 
2021/7/27, , 19, 37, 11, 1, 
2021/7/28, , 21, 25, 14, , 
2021/7/29, , 19, 26, 14, , 
2021/7/30, , 20, 24, 6, , 
2021/7/31, , 20, 23, 5, , 
2021/8/1, , 11, 22, 10, , 
2021/8/2, , 13, 24, 10, , 
2021/8/3, , 16, 27, 13, , 
2021/8/4, , 18, 24, 10, , 
2021/8/5, , 18, 21, 10, , 
2021/8/6, , 19, 26, 8, , 
2021/8/7, , 18, 24, 5, , 
2021/8/8, , 13, 15, 19, , 
2021/8/9, , 13, 20, 19, , 
2021/8/10, , 20, 24, 23, , 
2021/8/11, , 24, 31, 23, 1, 
2021/8/12, , 29, 29, 17, , 
2021/8/13, , 30, 25, 21, , 
2021/8/14, , 36, 28, 10, 1, 
2021/8/15, , 51, 24, 9, 1, 
2021/8/16, , 35, 24, 9, 1, 
2021/8/17, , 23, 26, 10, , 
2021/8/18, , 20, 22, 11, , 
2021/8/19, , 22, 23, 13, , 
2021/8/20, , 23, 24, 7, , 
2021/8/21, , 20, 29, 12, , 
2021/8/22, , 18, 21, 13, , 
2021/8/23, , 18, 26, 11, , 
2021/8/24, , 17, 29, 13, , 
2021/8/25, , 16, 29, 11, , 
2021/8/26, , 17, 34, 15, , 
2021/8/27, , 21, 31, 6, , 
2021/8/28, , 19, 28, 7, , 
2021/8/29, , 16, 20, 16, , 
2021/8/30, , 15, 28, 16, , 
2021/8/31, , 17, 27, 15, , 
2021/9/1, , 17, 29, 15, , 
2021/9/2, , 19, 29, 23, , 
2021/9/3, , 21, 29, 12, , 
2021/9/4, , 18, 27, 8, , 
2021/9/5, , 17, 21, 12, , 
2021/9/6, , 19, 21, 17, , 
2021/9/7, , 16, 35, 15, , 
2021/9/8, , 18, 34, 12, , 
2021/9/9, , 23, 30, 18, , 
2021/9/10, , 25, 31, 14, , 
2021/9/11, , 18, 24, 13, , 
2021/9/12, , 16, 23, 13, , 
2021/9/13, , 17, 27, 16, , 
2021/9/14, , 20, 25, 14, , 
2021/9/15, , 25, 23, 16, , 
2021/9/16, , 24, 25, 14, , 
2021/9/17, , 17, 27, 12, , 
2021/9/18, , 17, 22, 7, , 
2021/9/19, , 13, 21, 15, , 
2021/9/20, , 13, 15, 19, , 
2021/9/21, , 13, 30, 15, , 
2021/9/22, , 17, 33, 20, , 
2021/9/23, , 17, 33, 11, 4, 
2021/9/24, , 17, 23, 17, , 
2021/9/25, , 23, 33, 9, , 
2021/9/26, , 31, 21, 19, , 
2021/9/27, , 21, , 14, , 
2021/4/1, , 28, 40, 12, , 
2021/4/2, , 21, 41, 18, , 
2021/4/3, , 19, 32, 10, , 
2021/4/4, , 22, 36, 11, , 
2021/4/5, , 21, 28, 14, , 
2021/4/6, , 25, 27, 13, , 
2021/4/7, , 23, 31, 13, , 
2021/4/8, , 20, 32, 14, , 
2021/4/9, , 16, 24, 14, , 
2021/4/10, , 18, 29, 10, , 
2021/4/11, , 15, 30, 10, , 
2021/4/12, , 11, 29, 14, 1, 
2021/4/13, , 13, 35, 12, 1, 
2021/4/14, , 17, 37, 14, 1, 
2021/4/15, , 17, 31, 14, 1, 
2021/4/16, , 17, 36, 7, , 
2021/4/17, , 13, 36, 7, , 
2021/4/18, , 12, 39, 13, , 
2021/4/19, , 18, 39, 16, , 
2021/4/20, , 17, 40, 12, , 
2021/4/21, , 12, 38, 13, , 
2021/4/22, , 10, 41, 18, , 
2021/4/23, , 15, 43, 12, , 
2021/4/24, , 14, 45, 11, , 
2021/4/25, , 12, 41, 16, 1, 
2021/4/26, , 13, 30, 19, , 
2021/4/27, , 18, 33, 17, , 
2021/4/28, , 19, 29, 11, , 
2021/4/29, , 16, 27, 14, , 
2021/4/30, , 17, 29, 7, , 
2021/5/1, , 12, 38, 5, , 
2021/5/2, , 10, 32, 17, 1, 
2021/5/3, , 10, 33, 16, 1, 
2021/5/4, , 14, 39, 16, , 
2021/5/5, , 18, 29, 13, , 
2021/5/6, , 19, 28, 15, , 
2021/5/7, , 21, 35, 11, , 
2021/5/8, , 18, 32, 10, , 
2021/5/9, , 18, 26, 17, , 
2021/5/10, , 24, 31, 7, , 
2021/5/11, , 16, 28, 16, , 
2021/5/12, , 15, 28, 10, , 
2021/5/13, , 16, 27, 12, , 
2021/5/14, , 15, 32, 12, , 
2021/5/15, , 19, 33, 12, 1, 
2021/5/16, , 17, 24, 9, , 
2021/5/17, , 18, 24, 13, , 
2021/5/18, , 25, 25, 10, , 
2021/5/19, , 26, 28, 10, , 
2021/5/20, , 21, 29, 11, , 
2021/5/21, , 20, 28, 8, , 
2021/5/22, , 20, 28, 10, , 
2021/5/23, , 17, 31, 6, , 
2021/5/24, , 17, 29, 12, , 
2021/5/25, , 20, 27, 16, , 
2021/5/26, , 25, 28, 18, , 
2021/5/27, , 26, 31, 24, , 
2021/5/28, , 26, 32, 20, 1, 
2021/5/29, , 23, 39, 13, , 
2021/5/30, , 20, 27, 19, , 
2021/5/31, , 19, 27, 18, , 
2021/6/1, , 20, 32, 12, , 
2021/6/2, , 24, 31, 12, , 
2021/6/3, , 21, 29, 12, , 
2021/6/4, , 18, 31, 7, , 
2021/6/5, , 16, 32, 9, , 
2021/6/6, , 14, 29, 13, , 
2021/6/7, , 15, 27, 17, , 
2021/6/8, , 21, 27, 19, 1, 
2021/6/9, , 24, 35, 24, 1, 
2021/6/10, , 24, 32, 26, , 
2021/6/11, , 21, 42, 14, , 
2021/6/12, , 19, 41, 17, , 
2021/6/13, , 18, 36, 21, , 
2021/6/14, , 21, 31, 27, , 
2021/6/15, , 25, 35, 22, , 
2021/6/16, , 25, 28, 13, , 
2021/6/17, , 25, 30, 17, , 
2021/6/18, , 36, 23, 12, , 
2021/6/19, , 33, 30, 9, , 
2021/6/20, , 35, 24, 10, , 
2021/6/21, , 29, 23, 15, , 
2021/6/22, , 21, 27, 13, , 
2021/6/23, , 19, 36, 8, , 
2021/6/24, , 37, 27, 9, , 
2021/6/25, , 19, 29, 9, , 
2021/6/26, , 14, 29, 8, , 
2021/6/27, , 14, 26, 15, , 
2021/6/28, , 16, 26, 12, , 
2021/6/29, , 19, 24, 11, , 
2021/6/30, , 20, 26, 13, , 
2021/1/4, , 14, 14, 17, , 
2021/1/5, , 14, 16, 14, , 
2021/1/6, , 11, 13, 20, , 
2021/1/7, , 15, 13, 19, , 
2021/1/8, , 21, 24, 6, , 
2021/1/9, , 15, 24, 12, , 
2021/1/10, , 5, 15, 13, , 
2021/1/11, , 9, 19, 18, , 
2021/1/12, , 12, 22, 17, , 
2021/1/13, , 15, 18, 14, , 
2021/1/14, , 12, 11, 25, , 
2021/1/15, , 14, 20, 16, , 
2021/1/16, , 16, 19, 17, , 
2021/1/17, , 12, 10, 28, , 
2021/1/18, , 18, 22, 20, , 
2021/1/19, , 20, 21, 21, , 
2021/1/20, , 19, 16, 20, , 
2021/1/21, , 18, 25, 12, , 
2021/1/22, , 14, 26, 6, , 
2021/1/23, , 8, 25, 6, , 
2021/1/24, , 8, 24, 11, , 
2021/1/25, , 9, 21, 15, , 
2021/1/26, , 15, 13, 27, 1, 
2021/1/27, , 21, 5, 28, 1, 
2021/1/28, , 27, 13, 16, , 
2021/1/29, , 19, 26, 10, , 
2021/1/30, , 14, 28, 2, , 
2021/1/31, , 9, 27, 7, , 
2021/2/1, , 12, 22, 20, , 
2021/2/2, , 21, 17, 21, , 
2021/2/3, , 22, 15, 20, , 
2021/2/4, , 21, 19, 21, , 
2021/2/5, , 19, 21, 14, , 
2021/2/6, , 47, 22, 6, , 
2021/2/7, , 53, 18, 19, , 
2021/2/8, , 10, 18, 17, , 
2021/2/9, , 12, 25, 11, , 
2021/2/10, , 13, 15, 24, , 
2021/2/11, , 12, 6, 37, , 
2021/2/12, , 22, 23, 12, , 
2021/2/17, , 24, 26, 21, , 
2021/2/18, , 24, 19, 23, , 
2021/2/19, , 27, 33, 15, , 
2021/2/20, , 35, 34, 5, , 
2021/2/21, , 29, 29, 21, , 
2021/2/22, , 57, 22, 15, , 
2021/2/23, , 52, 24, 16, , 
2021/2/24, , 36, 22, 19, , 
2021/2/25, , 25, 17, 21, , 
2021/2/26, , 28, 24, 17, , 
2021/2/27, , 33, 31, 8, , 
2021/2/28, , 32, 29, 12, , 
2021/3/1, , 33, 30, 13, , 
2021/3/2, , 41, 26, 16, , 
2021/3/3, , 39, 24, 22, , 
2021/3/4, , 36, 22, 25, , 
2021/3/5, , 40, 24, 13, , 
2021/3/6, , 39, 31, 9, , 
2021/3/7, , 24, 18, 18, , 
2021/3/8, , 26, 18, 15, , 
2021/3/9, , 19, 21, 17, , 
2021/3/10, , 19, 23, 22, , 
2021/3/11, , 25, 23, 19, , 
2021/3/12, , 27, 29, 11, , 
2021/3/13, , 16, 31, 8, , 
2021/3/14, , 18, 27, 13, , 
2021/3/15, , 17, 27, 20, , 
2021/3/16, , 21, 23, 19, , 
2021/3/17, , 20, 25, 13, , 
2021/3/18, , 21, 21, 17, , 
2021/3/19, , 13, 32, 11, , 
2021/3/20, , 12, 31, 9, , 
2021/3/21, , 14, 21, 19, , 
2021/3/22, , 16, 27, 15, , 
2021/3/23, , 21, 28, 26, , 
2021/3/24, , 25, 32, 24, , 
2021/3/25, , 28, 37, 14, , 
2021/3/26, , 23, 31, 9, , 
2021/3/27, , 21, 34, 12, , 
2021/3/28, , 19, 30, 22, , 
2021/3/29, , 19, 30, 18, , 
2021/3/30, , 21, 30, 23, , 
2021/3/31, , 26, 37, 25, , 
2020/10/1, , 21, 20, 17, , 
2020/10/2, , 17, 25, 5, , 
2020/10/3, , 10, 27, 4, 1, 
2020/10/4, , 11, 20, 14, 1, 
2020/10/5, , 11, 17, 22, 1, 
2020/10/6, , 15, 17, 19, 1, 
2020/10/7, , 21, 18, 18, 1, 
2020/10/8, , 23, 19, 24, 1, 
2020/10/9, , 25, 19, 16, , 
2020/10/10, , 22, 24, 9, , 
2020/10/11, , 12, 28, 8, , 
2020/10/12, , 7, 22, 18, , 
2020/10/13, , 11, 17, 16, , 
2020/10/14, , 13, 17, 15, , 
2020/10/15, , 10, 20, 20, , 
2020/10/16, , 14, 26, 24, , 
2020/10/17, , 17, 28, 16, , 
2020/10/18, , 19, 27, 28, , 
2020/10/19, , 18, 36, 26, , 
2020/10/20, , 21, 33, 23, , 
2020/10/21, , 41, 23, 30, , 
2020/10/22, , 69, 25, 17, , 
2020/10/23, , 44, 25, 10, , 
2020/10/24, , 16, 24, 10, , 
2020/10/25, , 12, 23, 9, , 
2020/10/26, , 13, 18, 14, , 
2020/10/27, , 12, 15, 23, , 
2020/10/28, , 18, 20, 25, , 
2020/10/29, , 21, 17, 28, , 
2020/10/30, , 23, 26, 20, , 
2020/10/31, , 30, 28, 16, , 
2020/11/1, , 24, 24, 22, , 
2020/11/2, , 24, 18, 18, , 
2020/11/3, , 25, 13, 16, , 
2020/11/4, , 14, 24, 13, , 
2020/11/5, , 13, 25, 9, , 
2020/11/6, , 17, 25, 10, 1, 
2020/11/7, , 22, 21, 15, , 
2020/11/8, , 20, 16, 32, , 
2020/11/9, , 19, 16, 23, , 
2020/11/10, , 22, 20, 20, , 
2020/11/11, , 18, 18, 21, , 
2020/11/12, , 18, 9, 32, , 
2020/11/13, , 23, 9, 18, , 
2020/11/14, , 23, , 12, , 
2020/11/15, , 20, , 14, , 
2020/11/16, , 19, , 21, 1, 
2020/11/17, , 22, , 28, , 
2020/11/18, , 27, 9, 25, , 
2020/11/19, , 29, 15, 19, , 
2020/11/20, , 23, 22, 20, , 
2020/11/21, , 22, 25, 17, , 
2020/11/22, , 22, 20, 26, , 
2020/11/23, , 26, 18, 23, , 
2020/11/24, , 23, 16, 35, , 
2020/11/25, , 25, 25, 20, , 
2020/11/26, , 22, 28, 9, , 
2020/11/27, , 19, 24, 8, , 
2020/11/28, , 12, 20, 14, , 
2020/11/29, , 13, 13, 20, , 
2020/11/30, , 17, 9, 16, , 
2020/12/1, , 17, 13, 17, , 
2020/12/2, , 16, 18, 18, , 
2020/12/3, , 14, 20, 18, , 
2020/12/4, , 13, 20, 14, , 
2020/12/5, , 12, 22, 6, , 
2020/12/6, , 9, 21, 15, , 
2020/12/7, , 10, 21, 8, , 
2020/12/8, , 9, 19, 10, , 
2020/12/9, , 9, 15, 19, , 
2020/12/10, , 11, 9, 25, , 
2020/12/11, , 17, 24, 8, , 
2020/12/12, , 11, 20, 13, , 
2020/12/13, , 9, 4, 38, 1, 
2020/12/14, , 23, 17, 28, 1, 
2020/12/15, , 34, 15, 25, , 
2020/12/16, , 17, 11, 27, 1, 
2020/12/17, , 21, 14, 22, , 
2020/12/18, , 26, 19, 20, , 
2020/12/19, , 21, 21, 10, , 
2020/12/20, , 16, 16, 17, , 
2020/12/21, , 11, 7, 26, , 
2020/12/22, , 19, 10, 27, , 
2020/12/23, , 24, 19, 17, , 
2020/12/24, , 21, 26, 5, , 
2020/12/25, , 10, 25, 8, , 
2020/12/26, , 7, 22, 9, , 
2020/12/27, , 9, 25, 7, , 
2020/12/28, , 9, 21, 7, , 
2020/12/29, , 13, 23, 8, , 
2020/12/30, , 11, 20, 11, , 
2020/12/31, , 9, 22, 9, , 
2021/1/1, , 9, 19, 9, , 
2021/1/2, , 8, 22, 14, , 
2021/1/3, , 11, 17, 16, , 
2020/7/1, , 21, 28, 13, 1, 
2020/7/2, , 23, 19, 10, , 
2020/7/3, , 17, 28, 6, , 
2020/7/4, , 18, 31, 12, , 
2020/7/5, , 19, 36, 18, 1, 
2020/7/6, , 21, 27, 10, , 
2020/7/7, , 23, 30, 18, , 
2020/7/8, , 23, 26, 14, , 
2020/7/9, , 21, 34, 19, , 
2020/7/10, , 22, 35, 9, , 
2020/7/11, , 22, 36, 9, 1, 
2020/7/12, , 16, 30, 15, , 
2020/7/13, , 16, 40, 13, , 
2020/7/14, , 18, 37, 10, , 
2020/7/15, , 20, 25, 10, , 
2020/7/16, , 20, 24, 11, , 
2020/7/17, , 19, 31, 8, , 
2020/7/18, , 18, 29, 7, , 
2020/7/19, , 18, 22, 12, , 
2020/7/20, , 17, 20, 17, , 
2020/7/21, , 19, 25, 18, , 
2020/7/22, , 19, 37, 24, , 
2020/7/23, , 21, 37, 20, , 
2020/7/24, , 28, 37, 9, , 
2020/7/25, , 23, 38, 6, , 
2020/7/26, , 18, 28, 14, , 
2020/7/27, , 19, 28, 16, , 
2020/7/28, , 23, 31, 11, , 
2020/7/29, , 26, 30, 20, , 
2020/7/30, , 24, 23, 23, , 
2020/7/31, , 27, 33, 18, , 
2020/8/1, , 29, 29, 3, , 
2020/8/2, , 20, 21, 8, , 
2020/8/3, , 19, 20, 8, , 
2020/8/4, , 17, 27, 11, , 
2020/8/5, , 20, 31, 12, , 
2020/8/6, , 21, 29, 16, 1, 
2020/8/7, , 21, 36, 15, 1, 
2020/8/8, , 19, 41, 17, 1, 
2020/8/9, , 20, 29, 21, 1, 
2020/8/10, , 24, 31, 17, , 
2020/8/11, , 25, 34, 10, , 
2020/8/12, , 26, 30, 11, , 
2020/8/13, , 31, 26, 12, , 
2020/8/14, , 30, 30, 6, , 
2020/8/15, , 23, 34, 6, , 
2020/8/16, , 24, 28, 10, , 
2020/8/17, , 20, 28, 12, , 
2020/8/18, , 19, 31, 11, , 
2020/8/19, , 18, 24, 13, , 
2020/8/20, , 19, 27, 9, , 
2020/8/21, , 20, 25, 8, , 
2020/8/22, , 21, 26, 8, , 
2020/8/23, , 15, 25, 10, , 
2020/8/24, , 19, 26, 10, 1, 
2020/8/25, , 21, 24, 10, , 
2020/8/26, , 24, 23, 13, , 
2020/8/27, , 19, 23, 12, , 
2020/8/28, , 19, 21, 7, , 
2020/8/29, , 12, 28, 6, , 
2020/8/30, , 9, 28, 9, , 
2020/8/31, , 10, 26, 19, , 
2020/9/1, , 14, 33, 15, , 
2020/9/2, , 16, 30, 19, , 
2020/9/3, , 16, 33, 20, , 
2020/9/4, , 19, 36, 11, , 
2020/9/5, , 16, 37, 9, , 
2020/9/6, , 14, 23, 12, , 
2020/9/7, , 17, 30, 19, , 
2020/9/8, , 14, 24, 24, , 
2020/9/9, , 17, 33, 24, , 
2020/9/10, , 15, 37, 15, , 
2020/9/11, , 14, 32, 21, , 
